id_str,screen_name,english,universal,content,friend,network,sentiment,temporal,user
7.19E+17,Hanging_Dead,0.021603217,0.03867703,0.713541769,0.23261518,0.627138728,0.264499589,0.240328119,0.154610258
986957322,StephenAMeng,0.001418792,0.002910297,0.110250333,0.119514967,0.122431359,0.097851882,0.11725226,0.040410786
31305822,JGibsonDem,0.002234495,0.003940624,0.168026537,0.209571931,0.074737554,0.040950532,0.105016524,0.05042453
275218541,hhgreig,0.001418792,0.00430424,0.178009523,0.270370074,0.175873829,0.174303676,0.384849463,0.062757383
18535945,AdilG,0.001945784,0.004725362,0.210729931,0.112647015,0.269321703,0.30513937,0.384849463,0.046849714
3772895061,kylie_oneil75,0.180362038,0.083851147,0.318160931,0.387667639,0.129106336,0.194309275,0.301336415,0.775241191
15283622,Paul_Shelton,0.00136119,0.003626193,0.222571318,0.209571931,0.122431359,0.110254451,0.810399721,0.067460107
67747153,brkingsmtnwest,0.003456538,0.011448498,0.27456232,0.283778917,0.213883707,0.097851882,0.074839956,0.175909689
17599940,spazmcnasty,0.002080127,0.002910297,0.199356987,0.099940269,0.538830307,0.460818772,0.328061377,0.118360101
7.97E+17,PamLukas3,0.011259347,0.043420869,0.085697796,0.270370074,0.136088798,0.194309275,0.198001366,0.154610258
7.24E+17,LuBonLez,0.024702039,0.043420869,0.050901079,0.419890699,0.15100759,0.052788974,0.123822034,0.732290532
45669053,Directorwebber,0.012788431,0.060559163,0.842944738,0.387667639,0.825234197,0.726110191,0.105016524,0.046849714
9.74E+17,geinzooi,0.511451548,0.385458881,0.920412076,0.91362236,0.911435918,0.903799925,0.384849463,0.89712048
807095,nytimes,0.001725458,0.002198441,0.260883085,0.099940269,0.059581537,0.110254451,0.17904829,0.040410786
8.08E+17,TuesdaysToomey,0.005363701,0.016452305,0.222571318,0.198696697,0.194173786,0.30513937,0.123822034,0.350504092
198619830,TashaMahal,0.002412482,0.003626193,0.058082395,0.283778917,0.06307622,0.067807834,0.11725226,0.037517839
1928652926,SDowzard,0.001482813,0.010164988,0.097285153,0.150687141,0.213883707,0.110254451,0.170117236,0.368296058
9.28E+17,Senorita_Helado,0.002412482,0.016452305,0.075375337,0.257367141,0.129106336,0.04955679,0.553012983,0.164984352
86041895,sack1644,0.002234495,0.005778301,0.132523774,0.23261518,0.175873829,0.076726235,0.099331419,0.037517839
1681693321,MrZmuda,0.003831756,0.003626193,0.188451281,0.29758154,0.360540536,0.444322738,0.170117236,0.072487975
20597379,AbuZeina,0.001418792,0.003116818,0.11728456,0.099940269,0.167245247,0.076726235,0.066695714,0.027817973
8.22E+17,WriterLisaO,0.012788431,0.018599227,0.158495458,0.452811516,0.40351138,0.227500288,0.123822034,0.067460107
8.21E+17,gellibrands,0.067063388,0.001935846,0.93005489,0.91362236,0.911435918,0.884974923,0.80069147,0.077859288
3586498454,ChuckleMugs,0.538776111,0.475301389,0.915147612,0.91362236,0.914504441,0.924598762,0.475747179,0.949718859
7.92E+17,OccupyDemocrat1,0.0099223,0.010164988,0.054380119,0.341192636,0.06307622,0.046512789,0.229193749,0.103156614
8.21E+17,wtf1couk,0.538776111,0.611464314,0.93005489,0.91362236,0.911435918,0.884974923,0.506721667,0.813060067
366409655,somchatterji,0.03218322,0.116935967,0.727591126,0.707220047,0.235010835,0.818718988,0.915477481,0.333118388
399586043,JamesLoggins,0.006826175,0.010164988,0.318160931,0.142317413,0.269321703,0.164926807,0.341868544,0.154610258
18753503,CoreyDavis6abc,0.00136119,0.003940624,0.041686826,0.134339039,0.1160555,0.072140034,0.130705413,0.034824478
975441936,kellimedaglia,0.110463768,0.093608419,0.833483127,0.91362236,0.816303201,0.870707632,0.88189516,0.423685421
38711343,971FMTalk,0.001482813,0.003626193,0.234880083,0.119514967,0.129106336,0.103889657,0.229193749,0.046849714
1.02E+18,WallstreetL,0.76420234,0.445860004,0.767062065,0.771479184,0.598331807,0.712669843,0.301336415,0.423685421
2636626379,spunker78,0.002618313,0.014565852,0.234880083,0.23261518,0.203851584,0.081578363,0.275894648,0.103156614
3308878919,Karaoke_God,0.036578053,0.048615291,0.27456232,0.419890699,0.122431359,0.264499589,0.079246657,0.067460107
161292192,shindesanjay24,0.001828421,0.003940624,0.431992025,0.134339039,0.493368203,0.227500288,0.123822034,0.043516718
334641482,OSUEnglish,0.016566752,0.009037049,0.779298411,0.326306901,0.143386718,0.277655342,0.568280683,0.040410786
310953974,ItsRamboRomeo,0.002412482,0.004725362,0.333488397,0.23261518,0.1160555,0.216010314,0.099331419,0.029986279
45154341,Skinner147,0.001634715,0.003116818,0.044565652,0.099940269,0.257541174,0.059858869,0.218426911,0.058361975
1881829752,CenterForMSIs,0.036578053,0.008048111,0.75436114,0.29758154,0.224270463,0.460818772,0.170117236,0.239056859
13850422,CNNPolitics,0.005363701,0.001935846,0.365197468,0.326306901,0.293877765,0.477401077,0.444958161,0.037517839
29497382,paulericmorris,0.001554351,0.002307921,0.158495458,0.08852387,0.104166126,0.184096135,0.110986912,0.034824478
30048912,Cato_Cat,0.006826175,0.008048111,0.036454205,0.244779764,0.066761329,0.043647178,0.088777716,0.072487975
1201545739,RPMMAS,0.002412482,0.011448498,0.085697796,0.198696697,0.1160555,0.147392934,0.105016524,0.650178254
31591353,sorayaalcala,0.046773783,0.05430461,0.110250333,0.112647015,0.15100759,0.264499589,0.123822034,0.144775381
24283855,MrLamontKing,0.00136119,0.003353677,0.036454205,0.119514967,0.122431359,0.097851882,0.145447808,0.032317978
1537170830,YuiLNamiki,0.001725458,0.003353677,0.124704686,0.283778917,0.122431359,0.076726235,0.06293923,0.027817973
322634955,PostBlackReport,0.319258204,0.093608419,0.653282836,0.91362236,0.743921493,0.527300673,0.598403055,0.667547437
816503251,KBerg117,0.001828421,0.00521331,0.097285153,0.198696697,0.1160555,0.131429759,0.583419726,0.054256591
3150029837,laurencopeland0,0.001482813,0.003940624,0.149407927,0.270370074,0.093366114,0.081578363,0.070659494,0.029986279
4827610242,AndyToensmeyer,0.002412482,0.004725362,0.234880083,0.220878321,0.1160555,0.194309275,0.153323011,0.164984352
22795703,YDUtah,0.006043447,0.005778301,0.349176123,0.244779764,0.143386718,0.277655342,0.110986912,0.037517839
111133911,pashawas,0.001828421,0.004725362,0.041686826,0.341192636,0.104166126,0.046512789,0.314545331,0.054256591
531490780,RoseGeorossi,0.085904092,0.093608419,0.210729931,0.311763277,0.136088798,0.227500288,0.384849463,0.225281737
8.04E+17,maria_battles,0.041425126,0.030450445,0.518792632,0.419890699,0.129106336,0.164926807,0.070659494,0.058361975
18102485,matthewlanning,0.041425126,0.048615291,0.288678674,0.283778917,0.907280585,0.349059933,0.314545331,0.1994511
39750799,Paychex,0.011259347,0.010164988,0.349176123,0.270370074,0.129106336,0.227500288,0.355948984,0.029986279
4896430526,VeniceForHRC,0.008750694,0.006431293,0.124704686,0.257367141,0.388985982,0.081578363,0.229193749,0.072487975
2232523820,GreenlawSherry,0.014543681,0.012907437,0.791067057,0.220878321,0.612833921,0.608797244,0.506721667,0.103156614
3011947880,lauren_ten,0.016566752,0.021041094,0.210729931,0.23261518,0.122431359,0.36433814,0.088777716,0.225281737
22140392,DoctorVive,0.002080127,0.012907437,0.080385489,0.244779764,0.079046475,0.081578363,0.06293923,0.032317978
4214995979,purplemeatballs,0.011259347,0.03867703,0.050901079,0.29758154,0.553878927,0.09212893,0.301336415,0.1994511
4804006932,gracieleeart,0.002618313,0.005778301,0.149407927,0.270370074,0.098634555,0.097851882,0.05938086,0.067460107
8.08E+17,trumpmouthfarts,0.007724055,0.009037049,0.132523774,0.209571931,0.269321703,0.164926807,0.598403055,0.103156614
4866930863,DysfunctFelines,0.097413891,0.145776203,0.110250333,0.371898875,0.129106336,0.081578363,0.218426911,0.916636687
1.01E+18,realTrumpDeck,0.011259347,0.083851147,0.6841856,0.209571931,0.732183735,0.379894796,0.475747179,0.187396141
418867782,K1erry,0.008750694,0.026940289,0.075375337,0.283778917,0.093366114,0.08670852,0.110986912,0.667547437
234133932,AzlanSalims,0.001725458,0.002307921,0.110250333,0.209571931,0.167245247,0.204946688,0.218426911,0.027817973
362732329,hamptonsliz,0.001634715,0.002910297,0.110250333,0.198696697,0.213883707,0.110254451,0.066695714,0.023929061
383607048,CCASAColorado,0.003456538,0.00272963,0.247652714,0.126741841,0.109970068,0.239414795,0.26368444,0.037517839
1700811248,TheresaLMueller,0.059424802,0.018599227,0.860551414,0.720888455,0.306633962,0.914772951,0.683681567,0.089707323
112225707,zakbutterfield,0.001634715,0.00272963,0.085697796,0.106126161,0.104166126,0.103889657,0.123822034,0.037517839
3494363412,ResurgenceHall,0.319258204,0.05430461,0.75436114,0.486150388,0.732183735,0.655211755,0.670125997,0.096222209
2360336208,LizZuliani,0.001945784,0.005778301,0.288678674,0.106126161,0.319693175,0.204946688,0.288448768,0.13546586
884667254,MsMarthaRose,0.002234495,0.003116818,0.247652714,0.209571931,0.184848764,0.164926807,0.17904829,0.034824478
313033011,Tia_Alphonse,0.001261693,0.002198441,0.050901079,0.08852387,0.083581381,0.067807834,0.083889305,0.037517839
253316481,luizlemuz,0.03218322,0.083851147,0.210729931,0.283778917,0.281436837,0.072140034,0.153323011,0.461804178
602132318,RainbowJhnson,0.001141902,0.001865505,0.054380119,0.069163998,0.0706455,0.052788974,0.130705413,0.037517839
18028927,BarryGeiman,0.067063388,0.060559163,0.553489451,0.209571931,0.523710577,0.494033347,0.399625233,0.333118388
274523970,MattRooneyNJ,0.001261693,0.002910297,0.036454205,0.106126161,0.083581381,0.043647178,0.130705413,0.043516718
423909012,huskyinnc2,0.002234495,0.003353677,0.178009523,0.17823307,0.235010835,0.139219666,0.105016524,0.043516718
108806652,karincaifaCNN,0.001945784,0.00430424,0.132523774,0.159457582,0.333041419,0.36433814,0.070659494,0.054256591
1603805503,LWVMD,0.002080127,0.009037049,0.365197468,0.198696697,0.269321703,0.072140034,0.123822034,0.054256591
395597630,Pepper_DeLuca,0.036578053,0.014565852,0.860551414,0.502884905,0.493368203,0.878020781,0.734718203,0.461804178
1.02E+18,TheDivisible,0.028225552,0.067479061,0.621031119,0.198696697,0.553878927,0.444322738,0.218426911,0.368296058
44993041,justwillingham,0.002618313,0.007183846,0.518792632,0.150687141,0.463074603,0.291206365,0.251826683,0.187396141
131163720,LizDylan123,0.00285694,0.004725362,0.260883085,0.244779764,0.194173786,0.076726235,0.170117236,0.029986279
28453669,aretana,0.002618313,0.002307921,0.124704686,0.188251402,0.15100759,0.081578363,0.105016524,0.037517839
25913079,dianagraber,0.018904417,0.048615291,0.349176123,0.257367141,0.15100759,0.076726235,0.083889305,0.08359274
3007109906,hotchkiss_jon,0.002080127,0.007183846,0.168026537,0.244779764,0.184848764,0.155959099,0.105016524,0.058361975
7.38E+17,ForOurFuturePA,0.024702039,0.030450445,0.414955849,0.29758154,0.074737554,0.063717928,0.079246657,0.187396141
284048978,pamelakivett,0.002080127,0.011448498,0.140754288,0.311763277,0.104166126,0.139219666,0.130705413,0.054256591
173366115,agnesconstante,0.002412482,0.003626193,0.168026537,0.168637131,0.184848764,0.067807834,0.093921781,0.034824478
8.29E+17,AlaskaYogi22,0.002080127,0.003626193,0.149407927,0.159457582,0.098634555,0.103889657,0.123822034,0.316175249
3031874890,KevKljyan,0.003134129,0.003940624,0.097285153,0.270370074,0.167245247,0.056219498,0.052822858,0.040410786
9.70E+17,TexasPlusWater,0.036578053,0.083851147,0.767062065,0.29758154,0.374655042,0.204946688,0.123822034,0.299706585
8.29E+17,DailySolidarity,0.808401005,0.415825951,0.85196422,0.91362236,0.943168148,0.878020781,0.642166361,0.904038251
250433087,JaydnStepick,0.00285694,0.003353677,0.303217448,0.08852387,0.257541174,0.41173063,0.088777716,0.13546586
153642560,alejandraofHSL,0.001418792,0.002013937,0.168026537,0.119514967,0.213883707,0.174303676,0.414585965,0.05042453
9.77E+17,RockyRidgesPal,0.006826175,0.008048111,0.27456232,0.283778917,0.583655528,0.395702202,0.734718203,0.239056859
3145375730,leftsidestoryUS,0.863746418,0.708611687,0.699067514,0.91362236,0.911435918,0.878020781,0.722461908,0.932728293
349178229,irv__d,0.011259347,0.009037049,0.210729931,0.283778917,0.122431359,0.116958291,0.627800242,0.175909689
14923203,ch_17,0.016566752,0.003940624,0.553489451,0.311763277,0.346662998,0.30513937,0.26368444,0.032317978
250976340,nzubriski,0.00136119,0.003353677,0.085697796,0.198696697,0.257541174,0.139219666,0.079246657,0.040410786
18134952,DafuqIsDatYo,0.002618313,0.006431293,0.637311442,0.159457582,0.612833921,0.854960709,0.828720371,0.062757383
8.73E+17,Marypostcards,0.002618313,0.006431293,0.041686826,0.283778917,0.104166126,0.110254451,0.130705413,0.046849714
249636476,MIS_Training,0.76420234,0.060559163,0.938607316,0.843611525,0.947254287,0.906656097,0.491226002,0.350504092
3300515589,emilyswork,0.059424802,0.026940289,0.741201347,0.159457582,0.360540536,0.684646233,0.683681567,0.187396141
1670445392,SusanManchester,0.028225552,0.014565852,0.699067514,0.209571931,0.109970068,0.30513937,0.123822034,0.077859288
1.05E+18,MSSPod,0.028225552,0.067479061,0.097285153,0.270370074,0.158958342,0.046512789,0.11725226,0.299706585
375820592,SmartWentCray,0.001554351,0.002307921,0.058082395,0.119514967,0.109970068,0.097851882,0.088777716,0.037517839
1.01E+18,Educate_USA,0.511451548,0.753052064,0.637311442,0.341192636,0.627138728,0.775796169,0.218426911,0.945897074
237448830,SeanTylerKC1,0.00136119,0.002910297,0.054380119,0.198696697,0.319693175,0.043647178,0.083889305,0.034824478
4889908153,ThePureGal,0.002412482,0.012907437,0.210729931,0.198696697,0.224270463,0.164926807,0.949803923,0.054256591
7.09E+17,canadianfitgolf,0.024702039,0.075193114,0.288678674,0.55290049,0.167245247,0.059858869,0.145447808,0.077859288
86145185,GPBEducation,0.002080127,0.00521331,0.536184833,0.126741841,0.066761329,0.291206365,0.26368444,0.067460107
82193224,Avonworthschool,0.005363701,0.009037049,0.210729931,0.168637131,0.109970068,0.155959099,0.188341809,0.058361975
9.58E+17,gabmurph,0.001634715,0.002013937,0.365197468,0.073600737,0.098634555,0.560327318,0.070659494,0.054256591
2712580506,wakeuphector,0.001828421,0.002198441,0.054380119,0.17823307,0.1160555,0.124012932,0.088777716,0.067460107
2445294190,mario_hollands,0.002234495,0.011448498,0.149407927,0.168637131,0.293877765,0.155959099,0.275894648,0.089707323
2338755568,Alex_WJ_Milne,0.002234495,0.003353677,0.085697796,0.159457582,0.15100759,0.097851882,0.130705413,0.062757383
230915566,juliehchen,0.001309081,0.003353677,0.091326306,0.112647015,0.194173786,0.608797244,0.11725226,0.023929061
86640232,nytgraphics,0.001725458,0.003116818,0.303217448,0.198696697,0.293877765,0.124012932,0.088777716,0.023929061
7.84E+17,brenda08130211,0.002234495,0.002431366,0.168026537,0.469446866,0.293877765,0.216010314,0.656281566,0.144775381
8.15E+17,shoppingweb11,0.075832357,0.116935967,0.85196422,0.91362236,0.374655042,0.828393199,0.845608,0.864884946
9.51E+17,RobertaSJanuzzi,0.006043447,0.021041094,0.066206203,0.29758154,0.079046475,0.072140034,0.056011644,0.103156614
19371287,epickard,0.004268306,0.010164988,0.210729931,0.150687141,0.194173786,0.194309275,0.460314811,0.096222209
7.41E+17,rubenkmajor,0.067063388,0.034358494,0.149407927,0.188251402,0.175873829,0.081578363,0.093921781,0.922355737
341170851,RioTWinfrey,0.028225552,0.05430461,0.88383286,0.663976004,0.508547261,0.891581559,0.314545331,0.268297742
90103898,Jamaleric,0.001725458,0.010164988,0.234880083,0.142317413,0.40351138,0.103889657,0.105016524,0.058361975
3891307220,The_Chapmanator,0.892355246,0.845413118,0.942507717,0.815250092,0.777059985,0.798108378,0.888200296,0.89712048
573842268,RoseAnnDeMoro,0.00285694,0.009037049,0.091326306,0.326306901,0.088351497,0.131429759,0.046952966,0.037517839
300642262,eclecticbrotha,0.002234495,0.004725362,0.036454205,0.209571931,0.05312993,0.046512789,0.093921781,0.118360101
64659424,TheJenya,0.001828421,0.007183846,0.044565652,0.244779764,0.175873829,0.043647178,0.083889305,0.025802286
1.02E+18,dsemenzcrim,0.014543681,0.05430461,0.158495458,0.403675302,0.122431359,0.194309275,0.11725226,0.577046617
1.01E+18,eskenzipr_james,0.052723484,0.130655984,0.381522992,0.220878321,0.319693175,0.227500288,0.105016524,0.614256976
516838012,IaKnightHawke,0.005363701,0.009037049,0.466511556,0.270370074,0.346662998,0.277655342,0.355948984,0.046849714
15864267,JoeFranscella,0.00285694,0.003353677,0.103588479,0.23261518,0.109970068,0.155959099,0.049806034,0.037517839
7.91E+17,LuciaDickens97,0.002234495,0.002910297,0.080385489,0.150687141,0.136088798,0.227500288,0.066695714,0.253398775
2219233555,DerekAndonian,0.001945784,0.002431366,0.132523774,0.142317413,0.098634555,0.36433814,0.123822034,0.046849714
1710468697,LOC_MsB2U,0.00285694,0.005778301,0.110250333,0.198696697,0.083581381,0.08670852,0.070659494,0.110529641
2628755985,selhemsworth,0.001218379,0.003353677,0.044565652,0.083268406,0.0706455,0.040950532,0.066695714,0.040410786
2455700293,Conceptengager,0.018904417,0.043420869,0.398120617,0.387667639,0.598331807,0.818718988,0.491226002,0.103156614
35758513,AristotleNews,0.006826175,0.012907437,0.247652714,0.387667639,0.143386718,0.349059933,0.240328119,0.072487975
203590668,desderamona,0.008750694,0.021041094,0.365197468,0.244779764,0.418207933,0.063717928,0.17904829,0.067460107
357523121,AmeshiaCross,0.001828421,0.003626193,0.103588479,0.119514967,0.06307622,0.063717928,0.145447808,0.054256591
135559200,GCitizenMLK,0.001828421,0.002910297,0.234880083,0.17823307,0.175873829,0.174303676,0.17904829,0.032317978
8.47E+17,RC_United93555,0.012788431,0.048615291,0.234880083,0.283778917,0.306633962,0.08670852,0.161544007,0.423685421
51185384,shawnrecinto,0.001554351,0.002431366,0.168026537,0.159457582,0.129106336,0.097851882,0.288448768,0.029986279
3653083512,pameladubsky49,0.059424802,0.162307584,0.036454205,0.356398198,0.136088798,0.0384138,0.218426911,0.519687261
48556458,mmgood716,0.004775576,0.011448498,0.303217448,0.356398198,0.246102383,0.174303676,0.328061377,0.029986279
2696511289,URNews2Use,0.002412482,0.008048111,0.699067514,0.150687141,0.213883707,0.349059933,0.130705413,0.027817973
8.71E+17,QuantumLion,0.003134129,0.010164988,0.054380119,0.126741841,0.06307622,0.036028306,0.145447808,0.096222209
7.71E+17,ALRC_Illinois,0.024702039,0.008048111,0.553489451,0.419890699,0.306633962,0.624536584,0.093921781,0.144775381
3309381773,Michael_Therami,0.004775576,0.00521331,0.621031119,0.356398198,0.319693175,0.560327318,0.328061377,0.046849714
8.31E+17,mattbriscoenews,0.004268306,0.018599227,0.210729931,0.159457582,0.088351497,0.164926807,0.070659494,0.461804178
372570563,TheValuesVoter,0.001418792,0.003116818,0.038986376,0.150687141,0.056268845,0.040950532,0.088777716,0.046849714
23532717,MattBise,0.003134129,0.002307921,0.199356987,0.142317413,0.346662998,0.477401077,0.105016524,0.077859288
8.95E+17,BATRcornucopia,0.059424802,0.1803031,0.81320069,0.91362236,0.911435918,0.878020781,0.384849463,0.932728293
931382041,SimonBalto,0.001725458,0.00430424,0.091326306,0.188251402,0.066761329,0.0384138,0.083889305,0.025802286
43636296,JanaeWait4ItDee,0.001309081,0.003116818,0.158495458,0.17823307,0.098634555,0.227500288,0.074839956,0.025802286
35567361,Christ0pherWade,0.018904417,0.016452305,0.247652714,0.29758154,0.293877765,0.110254451,0.26368444,0.046849714
7.79E+17,WashDC100,0.004775576,0.03867703,0.466511556,0.244779764,0.269321703,0.081578363,0.099331419,0.442660374
15728618,RupaNaipaul,0.005363701,0.012907437,0.158495458,0.244779764,0.184848764,0.056219498,0.384849463,0.126666309
8.32E+17,midtermcountdwn,0.228512174,0.504016168,0.741201347,0.834573883,0.583655528,0.444322738,0.568280683,0.956607926
1125953346,EYoung04171603,0.036578053,0.009037049,0.88383286,0.244779764,0.433051152,0.787165524,0.460314811,0.13546586
9.97E+17,resistance_labs,0.028225552,0.05430461,0.178009523,0.387667639,0.143386718,0.110254451,0.17904829,0.700922407
49624289,JazzieIntrovert,0.001634715,0.00272963,0.11728456,0.23261518,0.104166126,0.043647178,0.123822034,0.029986279
8.64E+17,Tut35406670,0.03218322,0.083851147,0.431992025,0.326306901,0.203851584,0.194309275,0.384849463,0.650178254
4854393496,MerleFans2,0.003456538,0.006431293,0.132523774,0.159457582,0.235010835,0.040950532,0.137911216,0.027817973
408268854,KoltovskoyYakov,0.141573911,0.504016168,0.188451281,0.283778917,0.47820136,0.576660718,0.734718203,0.732290532
16685866,OGDoccat,0.004268306,0.018599227,0.365197468,0.311763277,0.47820136,0.147392934,0.17904829,0.126666309
7.85E+17,neptuneexist16,0.003831756,0.00521331,0.188451281,0.198696697,0.203851584,0.09212893,0.074839956,0.043516718
14704444,keratx,0.001634715,0.00272963,0.466511556,0.159457582,0.104166126,0.131429759,0.137911216,0.096222209
360106497,JewelTomasula,0.003831756,0.048615291,0.097285153,0.371898875,0.104166126,0.08670852,0.066695714,0.032317978
86089805,MWPC,0.011259347,0.008048111,0.587672863,0.311763277,0.40351138,0.494033347,0.17904829,0.062757383
23848187,AishaStaggers,0.001828421,0.00430424,0.044565652,0.23261518,0.05312993,0.04955679,0.17904829,0.040410786
2791895317,lwvct,0.006043447,0.009037049,0.132523774,0.387667639,0.40351138,0.124012932,0.079246657,0.034824478
582944730,gladyslala,0.005363701,0.011448498,0.222571318,0.23261518,0.346662998,0.395702202,0.355948984,0.067460107
24455480,PatriciaOgura,0.001418792,0.003116818,0.080385489,0.126741841,0.059581537,0.043647178,0.099331419,0.034824478
1.04E+18,trumpslibrary,0.021603217,0.030450445,0.501354771,0.244779764,0.333041419,0.670095629,0.251826683,0.268297742
15765193,SecurityNews,0.067063388,0.355154311,0.946174529,0.91362236,0.903292689,0.884974923,0.932791332,0.732290532
7.43E+17,Desert2theSea,0.024702039,0.104603479,0.034080667,0.469446866,0.281436837,0.139219666,0.11725226,0.595789473
9.84E+17,tonyfor74,0.052723484,0.093608419,0.398120617,0.283778917,0.433051152,0.131429759,0.074839956,0.7614882
9.51E+17,brookejfowler,0.001945784,0.012907437,0.288678674,0.134339039,0.418207933,0.110254451,0.188341809,0.154610258
7.31E+17,pkokga,0.067063388,0.043420869,0.222571318,0.283778917,0.743921493,0.36433814,0.894209205,0.058361975
622040508,SellsHeather,0.001945784,0.003353677,0.483913614,0.142317413,0.40351138,0.09212893,0.355948984,0.040410786
48437937,CFIndustries,0.228512174,0.034358494,0.802367303,0.536297157,0.293877765,0.131429759,0.506721667,0.103156614
500938169,ljloula,0.059424802,0.011448498,0.75436114,0.436280911,0.523710577,0.698843499,0.229193749,0.077859288
116144352,batrsartre,0.041425126,0.060559163,0.88383286,0.51961296,0.869472953,0.891581559,0.722461908,0.461804178
9.49E+17,ourdailyplanet,0.003134129,0.021041094,0.11728456,0.168637131,0.050156812,0.08670852,0.099331419,0.187396141
729676110,MrHuesken,0.002412482,0.003353677,0.483913614,0.119514967,0.213883707,0.174303676,0.11725226,0.058361975
4017548657,trueblueatheist,0.001945784,0.005778301,0.066206203,0.198696697,0.109970068,0.076726235,0.123822034,0.037517839
22825087,UMStudyAbroad,0.018904417,0.034358494,0.727591126,0.29758154,0.098634555,0.204946688,0.130705413,0.08359274
44414265,majesty666,0.420205046,0.162307584,0.833483127,0.29758154,0.333041419,0.808625391,0.734718203,0.824524594
68814089,fishnfreak,0.0099223,0.014565852,0.210729931,0.311763277,0.122431359,0.576660718,0.105016524,0.027817973
274258582,DTSutton,0.004268306,0.016452305,0.791067057,0.356398198,0.246102383,0.349059933,0.696932021,0.103156614
8.91E+17,sadaeondigital,0.001828421,0.018599227,0.149407927,0.17823307,0.235010835,0.110254451,0.145447808,0.268297742
7.10E+17,CCLSVN,0.0099223,0.067479061,0.318160931,0.60186786,0.175873829,0.09212893,0.06293923,0.067460107
9.82E+17,criminallawinfl,0.203165259,0.22121616,0.833483127,0.91362236,0.911435918,0.903799925,0.875284365,0.835428345
1960908342,ltsaConspiracy,0.052723484,0.03867703,0.779298411,0.91362236,0.911435918,0.884974923,0.910555773,0.558079309
8.65E+17,howhumanschange,0.141573911,0.083851147,0.621031119,0.142317413,0.743921493,0.477401077,0.288448768,0.650178254
72640894,bbryantjones,0.075832357,0.043420869,0.222571318,0.371898875,0.246102383,0.36433814,0.088777716,0.040410786
194365960,AnthonyDPrice,0.00285694,0.005778301,0.140754288,0.188251402,0.508547261,0.110254451,0.123822034,0.043516718
105031883,Rupiejane,0.001482813,0.002571044,0.097285153,0.17823307,0.098634555,0.076726235,0.229193749,0.040410786
135508425,loveis716,0.002618313,0.002571044,0.103588479,0.168637131,0.136088798,0.04955679,0.052822858,0.077859288
25488729,Francesc_Forex,0.028225552,0.043420869,0.779298411,0.257367141,0.816303201,0.798108378,0.105016524,0.05042453
7.60E+17,jenbrendel12,0.125145748,0.030450445,0.6841856,0.943934665,0.66865868,0.787165524,0.734718203,0.187396141
58821281,MasafumiNegishi,0.002412482,0.00521331,0.483913614,0.142317413,0.374655042,0.624536584,0.105016524,0.05042453
16411219,Meri_mer,0.001554351,0.00430424,0.07065346,0.159457582,0.129106336,0.194309275,0.083889305,0.029986279
9.79E+17,BigBlueWaveUSA,0.075832357,0.083851147,0.103588479,0.356398198,0.0706455,0.164926807,0.161544007,0.87366504
40192608,Regies_Girl,0.001482813,0.003940624,0.414955849,0.283778917,0.269321703,0.239414795,0.130705413,0.034824478
340503436,touchdownnn515,0.003831756,0.05430461,0.168026537,0.168637131,0.235010835,0.08670852,0.11725226,0.072487975
353262603,wilsonhartgrove,0.001309081,0.003116818,0.041686826,0.198696697,0.059581537,0.063717928,0.05938086,0.027817973
1732985256,ChrisPrall_,0.002412482,0.010164988,0.260883085,0.188251402,0.508547261,0.081578363,0.355948984,0.368296058
56311749,X_OmNYC_X,0.001725458,0.002307921,0.080385489,0.094076993,0.098634555,0.08670852,0.105016524,0.164984352
29316250,amishasura,0.021603217,0.034358494,0.158495458,0.126741841,0.246102383,0.116958291,0.696932021,0.118360101
171212568,danielmcho,0.001828421,0.002571044,0.318160931,0.134339039,0.224270463,0.131429759,0.229193749,0.110529641
9.68E+17,lwvfortbend,0.538776111,0.075193114,0.767062065,0.617796595,0.493368203,0.477401077,0.355948984,0.442660374
8.63E+17,DemocracyJourno,0.00285694,0.003940624,0.054380119,0.198696697,0.088351497,0.052788974,0.083889305,0.126666309
1747548680,LUsajld60,0.001725458,0.00430424,0.110250333,0.220878321,0.129106336,0.067807834,0.070659494,0.096222209
422136728,bradleege,0.001634715,0.00430424,0.066206203,0.188251402,0.184848764,0.072140034,0.083889305,0.040410786
2385915102,_17PATRIOT_,0.003831756,0.010164988,0.158495458,0.283778917,0.167245247,0.067807834,0.130705413,0.037517839
4861307374,AYAmericans,0.007724055,0.023811569,0.168026537,0.244779764,0.083581381,0.147392934,0.070659494,0.732290532
842378744,gotspeed2burn,0.067063388,0.093608419,0.210729931,0.56938667,0.47820136,0.184096135,0.137911216,0.835428345
9.18E+17,WePoll_TheGame,0.016566752,0.083851147,0.637311442,0.209571931,0.40351138,0.460818772,0.341868544,0.700922407
148217883,YoungFarmers,0.004775576,0.016452305,0.333488397,0.341192636,0.104166126,0.103889657,0.099331419,0.040410786
51433856,dredeyedick,0.014543681,0.018599227,0.518792632,0.198696697,0.143386718,0.251749932,0.198001366,0.404932889
24626122,bigbill_ontw,0.319258204,0.22121616,0.449190615,0.436280911,0.360540536,0.444322738,0.110986912,0.08359274
1237786518,NHektik,0.046773783,0.104603479,0.075375337,0.371898875,0.538830307,0.059858869,0.288448768,0.089707323
496120047,cobssybil,0.003134129,0.018599227,0.038986376,0.419890699,0.184848764,0.036028306,0.153323011,0.040410786
